source,run,time,gender_name,index_id,count,age,age2,age3,gender,ses,fat,protein,sodium,energy,pa,bmi,alzheimer,asthma,colorectalcancer,diabetes,lowbackpain,osteoarthritisknee,disability_weight,deaths,migrations,normal_weight,over_weight,obese_weight,above_weight,yll,yld,daly
baseline,1,2010,male,38,449,38,1444,54872,1,0.072605,208.867,141.767,4.40194,4682.58,3436,27.3509,0,0.0623608,0.00222717,0.0200445,0.091314,0.0200445,0.0973354,0,0,0.280624,0.485523,0.233853,0.719376,0,9733.54,9733.54
baseline,1,2010,female,38,452,38,1444,54872,0,0.0135518,160.217,116.69,4.0118,3383.61,2816.86,26.0075,0,0.0818584,0.00221239,0.0199115,0.143805,0.0287611,0.143299,0,0,0.422566,0.40708,0.170354,0.577434,0,14329.9,14329.9
baseline,1,2010,male,39,441,39,1521,59319,1,0.0813822,207.077,140.857,4.37135,4649.23,3292.97,26.7532,0,0.0566893,0,0.0204082,0.115646,0.0226757,0.0973354,0,0,0.326531,0.46712,0.206349,0.673469,0,9733.54,9733.54
baseline,1,2010,female,39,446,39,1521,59319,0,0.026769,159.947,116.736,4.01281,3380.54,2669.03,26.9603,0,0.0964126,0,0.0179372,0.150224,0.0224215,0.143299,0,0,0.313901,0.475336,0.210762,0.686099,0,14329.9,14329.9
baseline,1,2010,male,40,429,40,1600,64000,1,0.00204644,205.653,140.075,4.34349,4622.58,3142.08,27.2414,0,0.037296,0,0.027972,0.104895,0.02331,0.105705,0,0,0.289044,0.48951,0.221445,0.710956,0,10570.5,10570.5
baseline,1,2010,female,40,435,40,1600,64000,0,0.0198009,159.662,116.872,4.014,3378.01,2525.25,26.6022,0,0.0735632,0,0.0183908,0.170115,0.0206897,0.154293,0,0,0.363218,0.443678,0.193103,0.636782,0,15429.3,15429.3
baseline,1,2010,male,41,423,41,1681,68921,1,0.00592608,204.913,139.557,4.32349,4608.32,2986.43,27.1118,0.00236407,0.0496454,0,0.0260047,0.108747,0.0212766,0.105705,0,0,0.288416,0.470449,0.241135,0.711584,0,10570.5,10570.5
baseline,1,2010,female,41,430,41,1681,68921,0,-0.0329272,159.466,117.072,4.01367,3376.76,2393.12,26.8191,0,0.0930233,0,0.0255814,0.172093,0.0209302,0.154293,0,0,0.346512,0.455814,0.197674,0.653488,0,15429.3,15429.3
baseline,1,2010,male,42,420,42,1764,74088,1,0.0477851,204.996,139.371,4.31329,4607.94,2833.1,27.262,0,0.0452381,0,0.0119048,0.111905,0.0214286,0.105705,0,0,0.285714,0.483333,0.230952,0.714286,0,10570.5,10570.5
baseline,1,2010,female,42,428,42,1764,74088,0,0.00272549,159.411,117.269,4.01031,3376.85,2277.07,27.0904,0,0.0817757,0.0046729,0.0186916,0.158879,0.0233645,0.154293,0,0,0.292056,0.471963,0.235981,0.707944,0,15429.3,15429.3
