Age,Gender,FoodCarbohydrate,FoodFat,FoodProtein,FoodSodium,FoodMonounsaturatedFat,FoodPolyunsaturatedFattyAcid,FoodSaturatedFat,FoodTotalSugar,FoodAddedSugar,FoodFibre,FoodFruit,FoodVegetable,FoodRedMeat,FoodProcessedMeat,FoodLegume,FoodCalcium,FoodIron,FoodVitaminC,FoodCopper,FoodZinc,FoodAlcohol,Height,Weight,EnergyIntake,inc_quintile,PhysicalActivity,BMR,steadystate,ratio
30,1,282.509495491138,102.16129465699,83.0338620853993,2.98795925115608,41.4387912364814,17.7975893689741,36.621761154427,121.088636577062,85.360195663251,21.3639722020601,127.938060629746,213.104675684651,40.3680498402791,67.2232520757048,27.7229470770374,1001.62024706479,12.5618995425417,95.1652272242176,1.32090741541108,9.67807359910278,8.3651572165959,162.7744664,70.99096773,2440.18118273523,1,1.72093379723659,1417.9401826227,2440.18118273523,0.981317182183925
31,1,281.520516027624,101.992600492365,83.1073630939525,2.97895186419114,41.3592709300403,17.7783798599747,36.5682865386752,120.660474503157,84.9125530932299,21.3961618792807,128.538298854465,213.38956004382,40.4367680718216,67.1873766091419,27.7072558781944,998.601628128536,12.5639388772889,94.9529935265188,1.32284202717724,9.69360692785338,8.42181746349216,162.7476084,71.30372748,2435.39764316203,1,1.71994178175667,1415.9767900252,2435.39764316203,0.981274688155965
32,1,280.528653583979,101.80661040142,83.1605392810623,2.96973474040676,41.2684757524725,17.7547658723556,36.5157750629123,120.244801348537,84.4891693282086,21.4198201512637,129.116388526401,213.679090446878,40.4878410953125,67.17803756356,27.6632012991484,995.700228208986,12.5630993111411,94.7503316970512,1.32438521171798,9.70635545379596,8.46290841329494,162.7220995,71.59010125,2430.25662396601,1,1.7190044001978,1413.7582333625,2430.25662396601,0.981305745932376
33,1,279.54230381126,101.606697038277,83.1949490979737,2.96054929333181,41.1677482107806,17.7273876135668,36.4652664771599,119.844139089582,84.0956320025965,21.4348859676438,129.674557549818,213.986076076809,40.5252071033807,67.1996780152423,27.5968610095164,992.932348910489,12.5594361714272,94.5569316462339,1.32556077736895,9.71635545195712,8.48883851151446,162.6975858,71.85353559,2424.83115456202,1,1.71813392411179,1411.3167317941,2424.83115456202,0.981411414145621
34,1,278.569695371278,101.396374333995,83.2125919971443,2.95162671001698,41.0585166713026,17.6968790408121,36.4178121932739,119.460996885255,83.7364090161256,21.4415439960823,130.216571596516,214.323873536975,40.5534990513964,67.2559879502755,27.514885522719,990.318430218936,12.5531054534307,94.3726919873187,1.32640212016848,9.72372998598495,8.50063853904762,162.6733715,72.09813458,2419.20098825298,1,1.71734222216368,1408.6889363292,2419.20098825298,0.981591094966445
35,1,277.6180351011,101.178919232168,83.2156005767093,2.94317353929007,40.9421410126519,17.6637970766317,36.3743520220868,119.097567093463,83.4145544482125,21.440155704905,130.74723238209,214.705411808701,40.5777222533341,67.3496306283251,27.4241129016084,987.880287256434,12.5443236451828,94.1975257323564,1.32694746821032,9.72865430117148,8.49983308369297,162.6484948,72.32807034,2413.4436473866,1,1.7166410104338,1405.9105151966,2413.4436473866,0.981842869968649
36,1,276.692871018706,100.95707355753,83.205971411078,2.9353602850231,40.8197910931015,17.6285685080705,36.3356163007093,118.755505320701,83.1315279516907,21.4311957577797,131.27191687719,215.142364226883,40.6029385902799,67.4820343858183,27.331205028034,985.638763961433,12.5333315511091,94.0312179481034,1.32723561817928,9.73132389536725,8.48830007468123,162.6218364,72.54707218,2407.62713225968,1,1.71604205668298,1403.0117285782,2407.62713225968,0.982163884080557
37,1,275.797700673919,100.732841277225,83.185351927352,2.92831347673773,40.6923644592735,17.5914570853007,36.302058105535,118.435804263025,82.8871351016765,21.4151983347782,131.796188411966,215.644512849252,40.6339780662213,67.6532577375922,27.2423276837122,983.611915932176,12.5203645652712,93.8733418782854,1.3273024494647,9.73192756078525,8.4681289700196,162.5922414,72.75803393,2401.80468469024,1,1.71555729115366,1400.0142677107,2401.80468469024,0.982550735492278
38,1,274.933818093483,100.507382805084,83.1548909698203,2.92211125476887,40.5604440854652,17.5525506663745,36.2738159160057,118.138757336761,82.6795832751373,21.392715610268,132.325494514692,216.219320687919,40.6751923857273,67.8619278396915,27.1628898318692,981.813736410259,12.5056305068203,93.7232301139869,1.32717835622472,9.73062662954982,8.44148638882851,162.5586373,72.96275934,2396.01168622076,1,1.71519877976177,1396.9294489316,2396.01168622076,0.982999839422672
39,1,274.100361933573,100.280995442123,83.1151510029824,2.91678211742692,40.4242917252144,17.5117658439522,36.2507031092832,117.863995723377,82.5056361742967,21.3642881727251,132.864949747254,216.871698178766,40.73025851088,68.1052453846815,27.0973502167273,980.253347602342,12.4892947780767,93.5799884022593,1.32688659000346,9.72754054976766,8.41049562751938,162.5201305,73.16184787,2390.26448011796,1,1.71497852283868,1393.7576758463,2390.26448011796,0.983507743137406
